timestamp,tank_liquidlevel,flowlevel,bottle_liquidlevel,motor_status,class
2022-10-10 16:15:32.848440,4.08726851851852,2.45,0.862037037037037,1,Normal
2022-10-10 16:15:33.821326,4.05324074074074,2.45,0.907407407407407,0,Normal
2022-10-10 16:15:34.779262,4.04189814814815,0.0,0.907407407407407,1,Command Injection TH
2022-10-10 16:15:35.736184,4.01921296296296,2.45,0.907407407407407,0,Normal
2022-10-10 16:15:36.709247,3.99652777777778,2.45,0.0453703703703704,1,Normal
2022-10-10 16:15:37.686625,3.9625,0.0,0.0907407407407407,1,Normal
2022-10-10 16:15:38.666675,3.92847222222222,2.45,0.136111111111111,1,Normal
2022-10-10 16:15:39.637253,3.89444444444444,2.45,0.204166666666667,1,Normal
2022-10-10 16:15:40.659296,3.87175925925926,2.45,0.272222222222222,1,Normal
2022-10-10 16:15:41.706291,3.83773148148148,2.45,0.340277777777778,1,Normal
2022-10-10 16:15:42.695882,3.79236111111111,2.45,0.431018518518518,1,Normal
2022-10-10 16:15:43.711943,3.76967592592592,0.0,0.453703703703704,1,Normal
2022-10-10 16:15:44.699103,3.75833333333333,0.0,0.453703703703704,1,Normal
2022-10-10 16:15:45.669512,3.73564814814815,0.0,0.499074074074074,1,Normal
2022-10-10 16:15:46.641672,3.71296296296296,0.0,0.544444444444444,1,Normal
2022-10-10 16:15:47.634547,3.69027777777777,2.45,0.6125,1,Normal
2022-10-10 16:15:48.612039,3.65625,2.45,0.680555555555555,1,Normal
2022-10-10 16:15:49.568961,3.61087962962963,2.45,0.771296296296296,0,Command Injection TL
2022-10-10 16:15:50.532459,3.59953703703703,0.0,0.771296296296296,1,Normal
2022-10-10 16:15:51.499190,3.58819444444444,0.0,0.793981481481481,1,Normal
2022-10-10 16:15:52.470322,3.57685185185185,0.0,0.816666666666666,1,Normal
2022-10-10 16:15:53.431719,3.56550925925925,0.0,0.839351851851852,1,Normal
2022-10-10 16:15:54.404070,3.53148148148148,2.45,0.907407407407407,0,Normal
2022-10-10 16:15:55.373850,3.53148148148148,0.0,0.907407407407407,0,Normal
2022-10-10 16:15:56.339430,3.52013888888888,0.0,0.907407407407407,1,Command Injection TH
2022-10-10 16:15:57.313910,3.4974537037037,2.45,0.0453703703703704,1,Normal
2022-10-10 16:15:58.287023,3.47476851851851,0.0,0.0680555555555556,1,Normal
2022-10-10 16:15:59.260701,3.46342592592592,0.0,0.0907407407407407,1,Normal
2022-10-10 16:16:00.234102,3.44074074074073,0.0,0.113425925925926,1,Normal
2022-10-10 16:16:01.216983,3.41805555555555,0.0,0.136111111111111,1,Normal
2022-10-10 16:16:02.205163,3.38402777777777,2.45,0.204166666666667,1,Normal
2022-10-10 16:16:03.206167,3.34999999999999,2.45,0.272222222222222,1,Normal
2022-10-10 16:16:04.177410,3.31597222222221,2.45,0.340277777777778,0,Command Injection TL
2022-10-10 16:16:05.145729,3.29328703703703,0.0,0.362962962962963,1,Normal
2022-10-10 16:16:06.120452,3.28194444444444,0.0,0.362962962962963,1,Normal
2022-10-10 16:16:07.100468,3.25925925925925,0.0,0.408333333333333,1,Normal
2022-10-10 16:16:08.061530,3.23657407407407,0.0,0.453703703703704,1,Normal
2022-10-10 16:16:09.050036,3.21388888888888,2.45,0.499074074074074,1,Normal
2022-10-10 16:16:10.025457,3.1798611111111,2.45,0.567129629629629,1,Normal
2022-10-10 16:16:10.989374,3.13449074074073,2.45,0.65787037037037,0,Command Injection TL
2022-10-10 16:16:11.970287,3.12314814814814,0.0,0.65787037037037,1,Normal
2022-10-10 16:16:12.931131,3.11180555555555,0.0,0.680555555555555,1,Normal
2022-10-10 16:16:13.900478,3.10046296296295,0.0,0.70324074074074,1,Normal
2022-10-10 16:16:14.866261,3.08912037037036,0.0,0.725925925925926,1,Normal
2022-10-10 16:16:15.833853,3.05509259259258,2.45,0.793981481481481,1,Normal
2022-10-10 16:16:16.807269,3.0324074074074,2.45,0.862037037037037,1,Normal
2022-10-10 16:16:17.779228,2.99837962962962,2.45,0.907407407407407,0,Normal
2022-10-10 16:16:18.743557,2.98703703703702,0.0,0.907407407407407,0,Normal
2022-10-10 16:16:19.721139,2.96435185185184,2.45,0.907407407407407,0,Normal
2022-10-10 16:16:20.697314,2.94166666666665,2.45,0.0453703703703704,1,Normal
2022-10-10 16:16:21.661400,2.90763888888888,0.0,0.0907407407407407,1,Normal
2022-10-10 16:16:22.633527,2.88495370370369,2.45,0.113425925925926,1,Normal
2022-10-10 16:16:23.602070,2.85092592592591,2.45,0.181481481481481,1,Normal
2022-10-10 16:16:24.590103,2.82824074074073,2.45,0.249537037037037,1,Normal
2022-10-10 16:16:25.585382,2.78287037037036,2.45,0.340277777777778,0,Command Injection TL
2022-10-10 16:16:26.563327,2.76018518518517,0.0,0.340277777777778,1,Normal
2022-10-10 16:16:27.547553,2.74884259259258,0.0,0.362962962962963,1,Normal
2022-10-10 16:16:28.546815,2.72615740740739,0.0,0.385648148148148,1,Normal
2022-10-10 16:16:29.578301,2.70347222222221,0.0,0.431018518518518,1,Normal
2022-10-10 16:16:30.615898,2.68078703703702,0.0,0.476388888888889,1,Normal
2022-10-10 16:16:31.596932,2.65810185185184,2.45,0.544444444444444,1,Normal
2022-10-10 16:16:32.633808,2.62407407407406,2.45,0.6125,1,Normal
2022-10-10 16:16:33.617527,2.59004629629628,2.45,0.680555555555555,0,Command Injection TL
2022-10-10 16:16:34.588240,2.56736111111109,0.0,0.70324074074074,1,Normal
2022-10-10 16:16:35.553815,2.5560185185185,0.0,0.70324074074074,1,Normal
2022-10-10 16:16:36.518091,2.54467592592591,0.0,0.725925925925926,1,Normal
2022-10-10 16:16:37.499283,2.52199074074072,0.0,0.748611111111111,1,Normal
2022-10-10 16:16:38.470760,2.49930555555554,2.45,0.771296296296296,1,Normal
2022-10-10 16:16:39.441920,2.46527777777776,2.45,0.839351851851852,1,Normal
