timestamp,tank_liquidlevel,flowlevel,bottle_liquidlevel,motor_status,class
2022-10-10 16:05:52.058653,5.43703703703705,0.0,0.431018518518518,1,Normal
2022-10-10 16:05:53.041833,5.43703703703705,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:05:54.025368,5.43703703703705,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:05:55.005199,5.43703703703705,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:05:55.989729,5.42569444444446,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:05:56.961692,5.41435185185187,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:05:57.937483,5.41435185185187,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:05:58.919190,5.41435185185187,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:05:59.890644,5.41435185185187,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:06:00.862675,5.41435185185187,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:06:01.838314,5.41435185185187,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:06:02.808600,5.40300925925927,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:06:03.796260,5.40300925925927,0.0,0.431018518518518,0,Command Injection TL
2022-10-10 16:06:04.779217,5.40300925925927,0.0,0.431018518518518,1,Normal
2022-10-10 16:06:05.760508,5.39166666666668,0.0,0.453703703703704,1,Normal
2022-10-10 16:06:06.747358,5.38032407407409,0.0,0.453703703703704,1,Normal
2022-10-10 16:06:07.727016,5.3689814814815,0.0,0.453703703703704,1,Normal
2022-10-10 16:06:08.699552,5.35763888888891,0.0,0.453703703703704,1,Normal
2022-10-10 16:06:09.670607,5.34629629629631,0.0,0.476388888888889,1,Normal
2022-10-10 16:06:10.646435,5.33495370370372,0.0,0.499074074074074,1,Normal
2022-10-10 16:06:11.623525,5.32361111111113,0.0,0.521759259259259,1,Normal
2022-10-10 16:06:12.597409,5.31226851851854,0.0,0.521759259259259,1,Normal
2022-10-10 16:06:13.568989,5.31226851851854,0.0,0.521759259259259,1,Normal
2022-10-10 16:06:14.540968,5.30092592592594,0.0,0.544444444444444,1,Normal
2022-10-10 16:06:15.511831,5.28958333333335,0.0,0.567129629629629,1,Normal
2022-10-10 16:06:16.488681,5.27824074074076,0.0,0.589814814814815,1,Normal
2022-10-10 16:06:17.456936,5.26689814814817,0.0,0.6125,1,Normal
2022-10-10 16:06:18.427966,5.25555555555557,0.0,0.6125,1,Normal
2022-10-10 16:06:19.391926,5.24421296296298,0.0,0.6125,1,Normal
2022-10-10 16:06:20.365985,5.23287037037039,0.0,0.6125,1,Normal
2022-10-10 16:06:21.331510,5.22152777777779,0.0,0.6125,1,Normal
2022-10-10 16:06:22.294543,5.22152777777779,0.0,0.6125,1,Normal
2022-10-10 16:06:23.260367,5.2101851851852,0.0,0.635185185185185,1,Normal
2022-10-10 16:06:24.252557,5.19884259259261,0.0,0.635185185185185,1,Normal
2022-10-10 16:06:25.256322,5.18750000000002,0.0,0.635185185185185,1,Normal
2022-10-10 16:06:26.236725,5.17615740740742,0.0,0.635185185185185,1,Normal
2022-10-10 16:06:27.215847,5.17615740740742,0.0,0.635185185185185,1,Normal
2022-10-10 16:06:28.177775,5.17615740740742,0.0,0.635185185185185,1,Normal
2022-10-10 16:06:29.166312,5.16481481481483,0.0,0.65787037037037,1,Normal
2022-10-10 16:06:30.152182,5.15347222222224,0.0,0.680555555555555,1,Normal
2022-10-10 16:06:31.131918,5.14212962962965,0.0,0.680555555555555,1,Normal
2022-10-10 16:06:32.115288,5.13078703703705,0.0,0.680555555555555,1,Normal
2022-10-10 16:06:33.095231,5.13078703703705,0.0,0.680555555555555,1,Normal
2022-10-10 16:06:34.086549,5.13078703703705,0.0,0.680555555555555,0,Command Injection TL
2022-10-10 16:06:35.064750,5.13078703703705,0.0,0.680555555555555,1,Normal
2022-10-10 16:06:36.039323,5.11944444444446,0.0,0.70324074074074,1,Normal
2022-10-10 16:06:37.018445,5.10810185185187,0.0,0.725925925925926,1,Normal
2022-10-10 16:06:38.001746,5.09675925925927,0.0,0.748611111111111,0,Command Injection TL
2022-10-10 16:06:38.987234,5.09675925925927,0.0,0.748611111111111,0,Command Injection TL
2022-10-10 16:06:39.970022,5.09675925925927,0.0,0.748611111111111,0,Command Injection TL
2022-10-10 16:06:40.963384,5.09675925925927,0.0,0.748611111111111,0,Command Injection TL
2022-10-10 16:06:41.938462,5.09675925925927,0.0,0.748611111111111,0,Command Injection TL
2022-10-10 16:06:42.912522,5.09675925925927,0.0,0.748611111111111,0,Command Injection TL
2022-10-10 16:06:43.894519,5.08541666666668,0.0,0.748611111111111,0,Command Injection TL
2022-10-10 16:06:44.863674,5.08541666666668,0.0,0.748611111111111,0,Command Injection TL
2022-10-10 16:06:45.838511,5.08541666666668,0.0,0.748611111111111,0,Command Injection TL
2022-10-10 16:06:46.801479,5.08541666666668,0.0,0.748611111111111,0,Command Injection TL
2022-10-10 16:06:47.782677,5.08541666666668,0.0,0.748611111111111,1,Normal
2022-10-10 16:06:48.757903,5.07407407407409,0.0,0.748611111111111,1,Normal
2022-10-10 16:06:49.747504,5.0627314814815,0.0,0.748611111111111,1,Normal
2022-10-10 16:06:50.744085,5.04004629629631,0.0,0.771296296296296,1,Normal
2022-10-10 16:06:51.747002,5.02870370370372,0.0,0.793981481481481,1,Normal
2022-10-10 16:06:52.728315,5.01736111111112,0.0,0.816666666666666,1,Normal
2022-10-10 16:06:53.710345,5.00601851851853,0.0,0.816666666666666,1,Normal
2022-10-10 16:06:54.686496,4.99467592592594,0.0,0.816666666666666,1,Normal
2022-10-10 16:06:55.662016,4.99467592592594,0.0,0.816666666666666,1,Normal
2022-10-10 16:06:56.659814,4.99467592592594,0.0,0.816666666666666,1,Normal
2022-10-10 16:06:57.635025,4.98333333333335,0.0,0.839351851851852,1,Normal
2022-10-10 16:06:58.627174,4.97199074074075,0.0,0.862037037037037,1,Normal
2022-10-10 16:06:59.597982,4.96064814814816,0.0,0.884722222222222,1,Normal
2022-10-10 16:07:00.575403,4.94930555555557,0.0,0.884722222222222,1,Normal
2022-10-10 16:07:01.559506,4.94930555555557,0.0,0.884722222222222,1,Normal
2022-10-10 16:07:02.549185,4.94930555555557,0.0,0.884722222222222,1,Normal
2022-10-10 16:07:03.524892,4.94930555555557,0.0,0.884722222222222,1,Normal
2022-10-10 16:07:04.498903,4.93796296296298,0.0,0.907407407407407,0,Normal
2022-10-10 16:07:05.472217,4.93796296296298,0.0,0.907407407407407,0,Normal
2022-10-10 16:07:06.450581,4.93796296296298,0.0,0.0,0,Command Injection TL
2022-10-10 16:07:07.432716,4.93796296296298,0.0,0.0,0,Command Injection TL
