2022-11-18 16:51:09.394518,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:09.533694,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:09.537472,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.500925925925926
2022-11-18 16:51:09.662888,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.500925925925926
2022-11-18 16:51:09.663754,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:10.413817,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:10.533627,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:10.538721,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.591666666666666
2022-11-18 16:51:10.665849,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.591666666666666
2022-11-18 16:51:10.666507,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:11.446150,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:11.567417,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:11.573669,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.682407407407407
2022-11-18 16:51:11.692313,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.682407407407407
2022-11-18 16:51:11.693181,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:12.446565,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:12.567694,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:12.572291,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.750462962962963
2022-11-18 16:51:12.692291,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.750462962962963
2022-11-18 16:51:12.692924,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:13.447169,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:13.562167,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:13.568230,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.818518518518518
2022-11-18 16:51:13.690522,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.818518518518518
2022-11-18 16:51:13.690972,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:14.464938,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:14.591675,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:14.597176,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.909259259259259
2022-11-18 16:51:14.717022,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.909259259259259
2022-11-18 16:51:14.840303,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:51:15.466094,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,10.0
2022-11-18 16:51:15.581088,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,10.0
2022-11-18 16:51:15.703130,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:51:15.707038,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.909259259259259
2022-11-18 16:51:15.827029,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.909259259259259
2022-11-18 16:51:15.947714,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:51:16.575454,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,10.0
2022-11-18 16:51:16.692355,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,10.0
2022-11-18 16:51:16.805822,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:51:16.810594,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.0
2022-11-18 16:51:16.930443,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.0
2022-11-18 16:51:16.939110,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:17.694287,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:17.809213,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:17.814426,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.115277777777778
2022-11-18 16:51:17.933518,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.115277777777778
2022-11-18 16:51:17.934217,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:18.689031,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:18.808170,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:18.813736,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.228703703703704
2022-11-18 16:51:18.933208,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.228703703703704
2022-11-18 16:51:18.933903,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:19.689072,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:19.806247,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:19.812751,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.319444444444444
2022-11-18 16:51:19.929686,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.319444444444444
2022-11-18 16:51:19.930385,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:20.679622,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:20.801579,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:20.806238,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.410185185185185
2022-11-18 16:51:20.939956,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.410185185185185
2022-11-18 16:51:20.940410,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:21.701478,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:21.819182,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:21.824215,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.455555555555555
2022-11-18 16:51:21.945975,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.455555555555555
2022-11-18 16:51:21.946632,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:22.693055,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:22.811134,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:22.814302,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.568981481481481
2022-11-18 16:51:22.935049,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.568981481481481
2022-11-18 16:51:22.936016,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:23.699026,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:23.825919,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:23.830649,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.659722222222222
2022-11-18 16:51:23.960188,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.659722222222222
2022-11-18 16:51:23.960621,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:24.711252,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:24.829722,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:24.836226,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.727777777777778
2022-11-18 16:51:24.957370,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.727777777777778
2022-11-18 16:51:24.958244,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:25.709873,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:25.830965,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:25.835239,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.841203703703703
2022-11-18 16:51:25.964259,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.841203703703703
2022-11-18 16:51:25.964965,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:26.714915,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:26.833044,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:26.837015,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.909259259259259
2022-11-18 16:51:26.954467,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.909259259259259
2022-11-18 16:51:27.085957,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:51:27.712658,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,10.0
2022-11-18 16:51:27.836107,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,10.0
2022-11-18 16:51:27.954525,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:51:27.958758,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.909259259259259
2022-11-18 16:51:28.077474,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.909259259259259
2022-11-18 16:51:28.193363,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:51:28.817859,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,10.0
2022-11-18 16:51:28.949961,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,10.0
2022-11-18 16:51:29.073533,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:51:29.078708,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.0
2022-11-18 16:51:29.199667,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.0
2022-11-18 16:51:29.207829,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:29.957980,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:30.071525,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:30.077177,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.160648148148148
2022-11-18 16:51:30.193282,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.160648148148148
2022-11-18 16:51:30.193746,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:30.949132,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:31.070416,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:31.084202,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.251388888888889
2022-11-18 16:51:31.202033,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.251388888888889
2022-11-18 16:51:31.202721,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:31.946385,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:32.068149,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:32.073202,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.319444444444444
2022-11-18 16:51:32.194172,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.319444444444444
2022-11-18 16:51:32.194600,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:32.940423,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:33.066078,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:33.069860,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.3875
2022-11-18 16:51:33.189019,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.3875
2022-11-18 16:51:33.189932,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:33.939078,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:34.065555,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:34.071373,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.500925925925926
2022-11-18 16:51:34.184695,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.500925925925926
2022-11-18 16:51:34.193651,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:34.943871,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:35.062762,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:35.067647,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.591666666666666
2022-11-18 16:51:35.191295,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.591666666666666
2022-11-18 16:51:35.192297,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:35.949875,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:36.077140,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:36.081950,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.659722222222222
2022-11-18 16:51:36.198167,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.659722222222222
2022-11-18 16:51:36.198927,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:36.947060,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:37.067534,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:37.072075,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.773148148148148
2022-11-18 16:51:37.194218,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.773148148148148
2022-11-18 16:51:37.194850,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:37.943997,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:38.058399,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:38.062323,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.841203703703703
2022-11-18 16:51:38.178646,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.841203703703703
2022-11-18 16:51:38.179146,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:38.926819,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:39.049045,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:39.054350,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.909259259259259
2022-11-18 16:51:39.178638,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.909259259259259
2022-11-18 16:51:39.304432,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:51:39.930372,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,10.0
2022-11-18 16:51:40.046671,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,10.0
2022-11-18 16:51:40.165102,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:51:40.169027,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.909259259259259
2022-11-18 16:51:40.288060,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.909259259259259
2022-11-18 16:51:40.405146,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:51:41.034820,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,10.0
2022-11-18 16:51:41.151336,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,10.0
2022-11-18 16:51:41.279500,10.0.0.1,SELF,ACTUATOR1-MV,44818,CLOSE
2022-11-18 16:51:41.283345,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.0
2022-11-18 16:51:41.399031,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.0
2022-11-18 16:51:41.407495,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:42.158459,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:42.276710,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:42.281855,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.0680555555555556
2022-11-18 16:51:42.403830,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.0680555555555556
2022-11-18 16:51:42.404619,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:43.154864,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:43.267565,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:43.272336,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.158796296296296
2022-11-18 16:51:43.394436,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.158796296296296
2022-11-18 16:51:43.395290,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:44.149964,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:44.267431,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:44.274507,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.226851851851852
2022-11-18 16:51:44.389064,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.226851851851852
2022-11-18 16:51:44.389969,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:45.133506,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:45.271106,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:45.275215,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.340277777777778
2022-11-18 16:51:45.399624,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.340277777777778
2022-11-18 16:51:45.400357,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:46.158020,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:46.273394,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:46.279241,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.431018518518518
2022-11-18 16:51:46.398603,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.431018518518518
2022-11-18 16:51:46.399325,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:47.163282,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:47.282344,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:47.286072,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.499074074074074
2022-11-18 16:51:47.403893,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.499074074074074
2022-11-18 16:51:47.404795,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:48.165932,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:48.287605,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:48.292682,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.589814814814815
2022-11-18 16:51:48.426259,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.589814814814815
2022-11-18 16:51:48.426988,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:49.174303,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:49.294349,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:49.299561,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.680555555555555
2022-11-18 16:51:49.418514,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.680555555555555
2022-11-18 16:51:49.419302,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:50.169508,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:50.292043,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:50.297018,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.771296296296296
2022-11-18 16:51:50.417175,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.771296296296296
2022-11-18 16:51:50.418034,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:51.179672,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:51.297221,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:51.302529,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.862037037037037
2022-11-18 16:51:51.419691,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.862037037037037
2022-11-18 16:51:51.420383,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:52.178979,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:52.300643,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:52.305054,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.884722222222222
2022-11-18 16:51:52.427912,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.884722222222222
2022-11-18 16:51:52.428344,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:53.172638,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:53.297863,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:53.302696,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.884722222222222
2022-11-18 16:51:53.445448,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.884722222222222
2022-11-18 16:51:53.454507,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:54.208738,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:54.346304,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:54.351197,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.884722222222222
2022-11-18 16:51:54.474645,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.884722222222222
2022-11-18 16:51:54.475344,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:55.218641,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:55.343889,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:55.348782,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.0907407407407407
2022-11-18 16:51:55.464249,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.0907407407407407
2022-11-18 16:51:55.464935,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:56.201836,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:56.313983,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:56.318909,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.181481481481481
2022-11-18 16:51:56.435034,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.181481481481481
2022-11-18 16:51:56.435707,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:57.187696,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:57.301959,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
2022-11-18 16:51:57.315388,10.0.0.3,10.0.0.1,SENSOR3-BL,8080,0.272222222222222
2022-11-18 16:51:57.436491,10.0.0.1,10.0.0.3,SENSOR3-BL,44818,0.272222222222222
2022-11-18 16:51:57.437226,10.0.0.3,10.0.0.1,ACTUATOR1-MV,44818,OPEN
2022-11-18 16:51:58.190218,10.0.0.2,10.0.0.1,SENSOR2-FL,8080,2.45
2022-11-18 16:51:58.309861,10.0.0.1,10.0.0.2,SENSOR2-FL,44818,2.45
